order_id,restaurant_name,location,order_time,delivery_time,delivery_duration_min,pizza_size,pizza_type,toppings_count,distance_km,traffic_level,payment_method,is_peak_hour,is_weekend,delivery_efficiency_min_per_km,topping_density,order_month,payment_category,estimated_duration_min,delay_min,is_delayed,pizza_complexity,traffic_impact,order_hour,restaurant_avg_time,order_date,order_year,order_month_num,pizza_size_score,pizza_size_code,pizza_size_label,order_period,order_weekday,order_weekday_name,time_segment,complexity_band,distance_band
ORD457,Pizza Hut,"Seattle, WA",2025-01-13 19:00:00,2025-01-13 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,29.94845360824742,2025-01-13,2025,1,3,03,03_Large,2025-01,0,Monday,Dinner,High,8+ km
ORD458,Domino's,"Miami, FL",2025-01-14 20:00:00,2025-01-14 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Domino's Cash,True,False,6.363636363636363,0.5454545454545454,January,Offline,13.2,21.8,True,6,2,20,30.25943396226415,2025-01-14,2025,1,2,02,02_Medium,2025-01,1,Tuesday,Dinner,Medium,3-6 km
ORD459,Papa John's,"Denver, CO",2025-01-15 18:30:00,2025-01-15 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,January,Online,4.8,15.2,False,2,1,18,28.18627450980392,2025-01-15,2025,1,1,01,01_Small,2025-01,2,Wednesday,Dinner,Low,0-3 km
ORD460,Pizza Hut,"Boston, MA",2025-01-16 19:45:00,2025-01-16 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,January,Online,18.0,22.0,True,20,3,19,29.94845360824742,2025-01-16,2025,1,4,04,04_XL,2025-01,3,Thursday,Dinner,Very High,6-8 km
ORD461,Domino's,"New York, NY",2025-01-17 18:00:00,2025-01-17 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,January,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2025-01-17,2025,1,2,02,02_Medium,2025-01,4,Friday,Dinner,Low,0-3 km
ORD462,Papa John's,"Chicago, IL",2025-01-18 19:15:00,2025-01-18 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,28.18627450980392,2025-01-18,2025,1,3,03,03_Large,2025-01,5,Saturday,Dinner,High,3-6 km
ORD463,Little Caesars,"Los Angeles, CA",2025-01-19 20:30:00,2025-01-19 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,January,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-01-19,2025,1,4,04,04_XL,2025-01,6,Sunday,Dinner,Very High,6-8 km
ORD464,Marco's Pizza,"Houston, TX",2025-01-20 18:45:00,2025-01-20 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,January,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-01-20,2025,1,1,01,01_Small,2025-01,0,Monday,Dinner,Low,0-3 km
ORD465,Domino's,"Phoenix, AZ",2025-01-21 19:00:00,2025-01-21 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-01-21,2025,1,3,03,03_Large,2025-01,1,Tuesday,Dinner,High,8+ km
ORD466,Papa John's,"Philadelphia, PA",2025-01-22 20:00:00,2025-01-22 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,January,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-01-22,2025,1,2,02,02_Medium,2025-01,2,Wednesday,Dinner,Medium,3-6 km
ORD467,Pizza Hut,"San Antonio, TX",2025-01-23 18:30:00,2025-01-23 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,January,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-01-23,2025,1,1,01,01_Small,2025-01,3,Thursday,Dinner,Low,0-3 km
ORD468,Little Caesars,"San Diego, CA",2025-01-24 19:45:00,2025-01-24 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,January,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-01-24,2025,1,4,04,04_XL,2025-01,4,Friday,Dinner,Very High,6-8 km
ORD469,Marco's Pizza,"Dallas, TX",2025-01-25 18:00:00,2025-01-25 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,January,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-01-25,2025,1,2,02,02_Medium,2025-01,5,Saturday,Dinner,Medium,3-6 km
ORD470,Domino's,"San Jose, CA",2025-01-26 20:15:00,2025-01-26 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,January,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-01-26,2025,1,3,03,03_Large,2025-01,6,Sunday,Dinner,High,8+ km
ORD471,Papa John's,"Austin, TX",2025-01-27 18:00:00,2025-01-27 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,January,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-01-27,2025,1,2,02,02_Medium,2025-01,0,Monday,Dinner,Low,0-3 km
ORD472,Pizza Hut,"Jacksonville, FL",2025-01-28 19:15:00,2025-01-28 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-01-28,2025,1,3,03,03_Large,2025-01,1,Tuesday,Dinner,High,3-6 km
ORD473,Little Caesars,"Fort Worth, TX",2025-01-29 20:30:00,2025-01-29 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,January,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-01-29,2025,1,4,04,04_XL,2025-01,2,Wednesday,Dinner,Very High,6-8 km
ORD474,Marco's Pizza,"Columbus, OH",2025-01-30 18:45:00,2025-01-30 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,January,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-01-30,2025,1,1,01,01_Small,2025-01,3,Thursday,Dinner,Low,0-3 km
ORD475,Domino's,"Charlotte, NC",2025-01-31 19:00:00,2025-01-31 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-01-31,2025,1,3,03,03_Large,2025-01,4,Friday,Dinner,High,8+ km
ORD476,Papa John's,"San Francisco, CA",2025-02-01 20:00:00,2025-02-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,February,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-02-01,2025,2,2,02,02_Medium,2025-02,5,Saturday,Dinner,Medium,3-6 km
ORD477,Pizza Hut,"Indianapolis, IN",2025-02-02 18:30:00,2025-02-02 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,February,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-02-02,2025,2,1,01,01_Small,2025-02,6,Sunday,Dinner,Low,0-3 km
ORD478,Little Caesars,"Seattle, WA",2025-02-03 19:45:00,2025-02-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,February,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-02-03,2025,2,4,04,04_XL,2025-02,0,Monday,Dinner,Very High,6-8 km
ORD479,Marco's Pizza,"Denver, CO",2025-02-04 18:00:00,2025-02-04 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,February,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-02-04,2025,2,2,02,02_Medium,2025-02,1,Tuesday,Dinner,Medium,3-6 km
ORD480,Domino's,"Washington, DC",2025-02-05 20:15:00,2025-02-05 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,February,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-02-05,2025,2,3,03,03_Large,2025-02,2,Wednesday,Dinner,High,8+ km
ORD481,Papa John's,"Boston, MA",2025-02-06 18:00:00,2025-02-06 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,February,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-02-06,2025,2,2,02,02_Medium,2025-02,3,Thursday,Dinner,Low,0-3 km
ORD482,Pizza Hut,"Nashville, TN",2025-02-07 19:15:00,2025-02-07 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,February,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-02-07,2025,2,3,03,03_Large,2025-02,4,Friday,Dinner,High,3-6 km
ORD483,Little Caesars,"Baltimore, MD",2025-02-08 20:30:00,2025-02-08 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,February,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-02-08,2025,2,4,04,04_XL,2025-02,5,Saturday,Dinner,Very High,6-8 km
ORD484,Marco's Pizza,"Louisville, KY",2025-02-09 18:45:00,2025-02-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,February,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-02-09,2025,2,1,01,01_Small,2025-02,6,Sunday,Dinner,Low,0-3 km
ORD485,Domino's,"Milwaukee, WI",2025-02-10 19:00:00,2025-02-10 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,February,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-02-10,2025,2,3,03,03_Large,2025-02,0,Monday,Dinner,High,8+ km
ORD486,Papa John's,"Albuquerque, NM",2025-02-11 20:00:00,2025-02-11 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,February,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-02-11,2025,2,2,02,02_Medium,2025-02,1,Tuesday,Dinner,Medium,3-6 km
ORD487,Pizza Hut,"Tucson, AZ",2025-02-12 18:30:00,2025-02-12 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,False,10.0,1.0,February,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-02-12,2025,2,1,01,01_Small,2025-02,2,Wednesday,Dinner,Low,0-3 km
ORD488,Little Caesars,"Fresno, CA",2025-02-13 19:45:00,2025-02-13 20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,February,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-02-13,2025,2,4,04,04_XL,2025-02,3,Thursday,Dinner,Very High,6-8 km
ORD489,Marco's Pizza,"Sacramento, CA",2025-02-14 18:00:00,2025-02-14 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,February,Online,7.199999999999999,12.8,False,4,1,18,30.28645833333333,2025-02-14,2025,2,2,02,02_Medium,2025-02,4,Friday,Dinner,Low,0-3 km
ORD490,Domino's,"Kansas City, MO",2025-02-15 19:15:00,2025-02-15 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,February,Online,14.4,15.6,False,12,2,19,30.25943396226415,2025-02-15,2025,2,3,03,03_Large,2025-02,5,Saturday,Dinner,High,3-6 km
ORD491,Papa John's,"Long Beach, CA",2025-02-16 20:30:00,2025-02-16 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,February,Online,19.2,20.8,True,20,3,20,28.18627450980392,2025-02-16,2025,2,4,04,04_XL,2025-02,6,Sunday,Dinner,Very High,6-8 km
ORD492,Pizza Hut,"Mesa, AZ",2025-02-17 18:45:00,2025-02-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,February,Offline,6.0,14.0,False,1,1,18,29.94845360824742,2025-02-17,2025,2,1,01,01_Small,2025-02,0,Monday,Dinner,Low,0-3 km
ORD493,Domino's,"Atlanta, GA",2025-02-18 19:00:00,2025-02-18 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,February,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-02-18,2025,2,3,03,03_Large,2025-02,1,Tuesday,Dinner,High,8+ km
ORD494,Papa John's,"Omaha, NE",2025-02-19 20:00:00,2025-02-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,February,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-02-19,2025,2,2,02,02_Medium,2025-02,2,Wednesday,Dinner,Medium,3-6 km
ORD495,Pizza Hut,"Raleigh, NC",2025-02-20 18:30:00,2025-02-20 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,February,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-02-20,2025,2,1,01,01_Small,2025-02,3,Thursday,Dinner,Low,0-3 km
ORD496,Little Caesars,"Miami, FL",2025-02-21 19:45:00,2025-02-21 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,February,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-02-21,2025,2,4,04,04_XL,2025-02,4,Friday,Dinner,Very High,6-8 km
ORD497,Marco's Pizza,"Tulsa, OK",2025-02-22 18:00:00,2025-02-22 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,February,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-02-22,2025,2,2,02,02_Medium,2025-02,5,Saturday,Dinner,Medium,3-6 km
ORD498,Domino's,"Minneapolis, MN",2025-02-23 20:15:00,2025-02-23 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,February,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-02-23,2025,2,3,03,03_Large,2025-02,6,Sunday,Dinner,High,8+ km
ORD499,Papa John's,"Arlington, TX",2025-02-24 18:00:00,2025-02-24 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,February,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-02-24,2025,2,2,02,02_Medium,2025-02,0,Monday,Dinner,Low,0-3 km
ORD500,Pizza Hut,"New Orleans, LA",2025-02-25 19:15:00,2025-02-25 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,February,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-02-25,2025,2,3,03,03_Large,2025-02,1,Tuesday,Dinner,High,3-6 km
ORD501,Little Caesars,"Wichita, KS",2025-02-26 20:30:00,2025-02-26 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,February,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-02-26,2025,2,4,04,04_XL,2025-02,2,Wednesday,Dinner,Very High,6-8 km
ORD502,Marco's Pizza,"Cleveland, OH",2025-02-27 18:45:00,2025-02-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,February,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-02-27,2025,2,1,01,01_Small,2025-02,3,Thursday,Dinner,Low,0-3 km
ORD503,Domino's,"Tampa, FL",2025-02-28 19:00:00,2025-02-28 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,February,Offline,24.0,26.0,True,12,3,19,30.25943396226415,2025-02-28,2025,2,3,03,03_Large,2025-02,4,Friday,Dinner,High,8+ km
ORD504,Papa John's,"Bakersfield, CA",2025-03-01 20:00:00,2025-03-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-01,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km
ORD505,Pizza Hut,"Aurora, CO",2025-03-02 18:30:00,2025-03-02 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-03-02,2025,3,1,01,01_Small,2025-03,6,Sunday,Dinner,Low,0-3 km
ORD506,Little Caesars,"Anaheim, CA",2025-03-03 19:45:00,2025-03-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-03,2025,3,4,04,04_XL,2025-03,0,Monday,Dinner,Very High,6-8 km
ORD507,Marco's Pizza,"Honolulu, HI",2025-03-04 18:00:00,2025-03-04 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,March,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-03-04,2025,3,2,02,02_Medium,2025-03,1,Tuesday,Dinner,Medium,3-6 km
ORD508,Domino's,"Lexington, KY",2025-03-05 20:15:00,2025-03-05 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,March,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-03-05,2025,3,3,03,03_Large,2025-03,2,Wednesday,Dinner,High,8+ km
ORD509,Papa John's,"Stockton, CA",2025-03-06 18:00:00,2025-03-06 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-03-06,2025,3,2,02,02_Medium,2025-03,3,Thursday,Dinner,Low,0-3 km
ORD510,Pizza Hut,"Corpus Christi, TX",2025-03-07 19:15:00,2025-03-07 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-03-07,2025,3,3,03,03_Large,2025-03,4,Friday,Dinner,High,3-6 km
ORD511,Little Caesars,"Henderson, NV",2025-03-08 20:30:00,2025-03-08 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-03-08,2025,3,4,04,04_XL,2025-03,5,Saturday,Dinner,Very High,6-8 km
ORD512,Marco's Pizza,"Riverside, CA",2025-03-09 18:45:00,2025-03-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-03-09,2025,3,1,01,01_Small,2025-03,6,Sunday,Dinner,Low,0-3 km
ORD513,Domino's,"Newark, NJ",2025-03-10 19:00:00,2025-03-10 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,March,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-03-10,2025,3,3,03,03_Large,2025-03,0,Monday,Dinner,High,8+ km
ORD514,Papa John's,"St. Paul, MN",2025-03-11 20:00:00,2025-03-11 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-11,2025,3,2,02,02_Medium,2025-03,1,Tuesday,Dinner,Medium,3-6 km
ORD515,Pizza Hut,"Plano, TX",2025-03-12 18:30:00,2025-03-12 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-03-12,2025,3,1,01,01_Small,2025-03,2,Wednesday,Dinner,Low,0-3 km
ORD516,Little Caesars,"Lincoln, NE",2025-03-13 19:45:00,2025-03-13 20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-13,2025,3,4,04,04_XL,2025-03,3,Thursday,Dinner,Very High,6-8 km
ORD517,Marco's Pizza,"Boise, ID",2025-03-14 18:00:00,2025-03-14 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,30.28645833333333,2025-03-14,2025,3,2,02,02_Medium,2025-03,4,Friday,Dinner,Low,0-3 km
ORD518,Domino's,"Reno, NV",2025-03-15 19:15:00,2025-03-15 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,30.25943396226415,2025-03-15,2025,3,3,03,03_Large,2025-03,5,Saturday,Dinner,High,3-6 km
ORD519,Papa John's,"Scottsdale, AZ",2025-03-16 20:30:00,2025-03-16 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.18627450980392,2025-03-16,2025,3,4,04,04_XL,2025-03,6,Sunday,Dinner,Very High,6-8 km
ORD520,Pizza Hut,"Irving, TX",2025-03-17 18:45:00,2025-03-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,29.94845360824742,2025-03-17,2025,3,1,01,01_Small,2025-03,0,Monday,Dinner,Low,0-3 km
ORD521,Domino's,"Orlando, FL",2025-03-18 19:00:00,2025-03-18 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,March,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-03-18,2025,3,3,03,03_Large,2025-03,1,Tuesday,Dinner,High,8+ km
ORD522,Papa John's,"Madison, WI",2025-03-19 20:00:00,2025-03-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-19,2025,3,2,02,02_Medium,2025-03,2,Wednesday,Dinner,Medium,3-6 km
ORD523,Pizza Hut,"Lubbock, TX",2025-03-20 18:30:00,2025-03-20 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-03-20,2025,3,1,01,01_Small,2025-03,3,Thursday,Dinner,Low,0-3 km
ORD524,Little Caesars,"Chandler, AZ",2025-03-21 19:45:00,2025-03-21 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-21,2025,3,4,04,04_XL,2025-03,4,Friday,Dinner,Very High,6-8 km
ORD525,Marco's Pizza,"Garland, TX",2025-03-22 18:00:00,2025-03-22 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,March,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-03-22,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km
ORD526,Domino's,"Glendale, AZ",2025-03-23 20:15:00,2025-03-23 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,March,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-03-23,2025,3,3,03,03_Large,2025-03,6,Sunday,Dinner,High,8+ km
ORD527,Papa John's,"Akron, OH",2025-03-24 18:00:00,2025-03-24 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-03-24,2025,3,2,02,02_Medium,2025-03,0,Monday,Dinner,Low,0-3 km
ORD528,Pizza Hut,"Baton Rouge, LA",2025-03-25 19:15:00,2025-03-25 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-03-25,2025,3,3,03,03_Large,2025-03,1,Tuesday,Dinner,High,3-6 km
ORD529,Little Caesars,"Durham, NC",2025-03-26 20:30:00,2025-03-26 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-03-26,2025,3,4,04,04_XL,2025-03,2,Wednesday,Dinner,Very High,6-8 km
ORD530,Marco's Pizza,"Chula Vista, CA",2025-03-27 18:45:00,2025-03-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-03-27,2025,3,1,01,01_Small,2025-03,3,Thursday,Dinner,Low,0-3 km
ORD531,Domino's,"Fort Wayne, IN",2025-03-28 19:00:00,2025-03-28 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,March,Offline,24.0,26.0,True,12,3,19,30.25943396226415,2025-03-28,2025,3,3,03,03_Large,2025-03,4,Friday,Dinner,High,8+ km
ORD532,Papa John's,"St. Petersburg, FL",2025-03-29 20:00:00,2025-03-29 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-29,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km
ORD533,Pizza Hut,"Jersey City, NJ",2025-03-30 18:30:00,2025-03-30 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-03-30,2025,3,1,01,01_Small,2025-03,6,Sunday,Dinner,Low,0-3 km
ORD534,Little Caesars,"St. Louis, MO",2025-03-31 19:45:00,2025-03-31 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-31,2025,3,4,04,04_XL,2025-03,0,Monday,Dinner,Very High,6-8 km
ORD535,Marco's Pizza,"Norfolk, VA",2025-04-01 18:00:00,2025-04-01 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-04-01,2025,4,2,02,02_Medium,2025-04,1,Tuesday,Dinner,Medium,3-6 km
ORD536,Domino's,"Laredo, TX",2025-04-02 20:15:00,2025-04-02 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,April,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-04-02,2025,4,3,03,03_Large,2025-04,2,Wednesday,Dinner,High,8+ km
ORD537,Papa John's,"Chandler, AZ",2025-04-03 18:00:00,2025-04-03 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,April,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-04-03,2025,4,2,02,02_Medium,2025-04,3,Thursday,Dinner,Low,0-3 km
ORD538,Pizza Hut,"Lubbock, TX",2025-04-04 19:15:00,2025-04-04 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,April,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-04-04,2025,4,3,03,03_Large,2025-04,4,Friday,Dinner,High,3-6 km
ORD539,Little Caesars,"Garland, TX",2025-04-05 20:30:00,2025-04-05 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-04-05,2025,4,4,04,04_XL,2025-04,5,Saturday,Dinner,Very High,6-8 km
