split,row_index,clean_text_sha256
train,10894,5e13e2e94e1f6297bc1cc98b118604159366772068a6476dc0259348cd79fd3a
train,10895,c44eb40877eaed0ae64957f3e0ea026d3248c66e58eebc267a0697b8de52001a
train,10896,465af087428ecbf0f6e1964a16a85b527f477c4c436e5837c11706369283b011
train,10897,47f60ff8d71f7a02d2c951be9164e0b6beea55319a41a44d3043ab75e7aa88f2
train,10898,98607139c0dbcf61d4789dd57c8ee2d4a42e867d83af47fc24ca6cf6997f12da
train,10899,bc3a2170f9cc4afc18f7a572d683a13014f596912e0ba3c45d0c03ecd900f5f7
train,10900,6c7ad23ef033d85db174600f11e4bf70b4542cea490209d08a9f11a3de4658f8
train,10901,de6a01971c54df3c8bbccc31a8ec0b679794794c7b648f6b71d8d2fb614eb5bf
train,10902,5285caa202600acc4e60ced0ee61bfc7f72fa0f670eab598512524abcb789b6b
train,10903,f77b145d652c3cbdf08a34873f2ff563978b49335696185fcd0095be3e307d29
train,10904,7a3e14582da05536eec0be128d568315a799352b26d146f2d9815965cbbe61af
train,10905,35e656160b77ebc944ad9f13f53718efb87855eb1526a0c18e8fbbe84f8f4cd9
train,10906,770f12268e80b877338f5a8d7be2c7cdfc9884790f398e7fd50e93b3c44d0113
train,10907,a05d07a256df5c30124067461a15953bc3fe0b997eea14712149946a5ecbe719
train,10908,fb397bb460d8d415a3bcb658d2a77c0bfa2617e4b85021efeece6310555f0f01
train,10909,d2b2270c05f796b22ba6239207e5a4e248d752553e7e769b79f5e45f6bb5b84b
train,10910,026dfc89ae734cb803fbcbf3a6fb72a6be556d7c8038ab8aa4c9a978a698b894
train,10911,ba50353bedd782541e2c7c950edcf95e1e8dc340ee3f9b87abeed1eff2aeff0a
train,10912,102138c5fa06cd3a6ced77f12f73d20bce4a8d9f3a20f058beb22c8eae6550eb
train,10913,92934c8cddcbc99612da491ebfe58a0aa21b4743fc7c2e2fb0b69f821a70266c
train,10914,0d20b6c80b2c90261f04d0bea0ac53735522ffc3aff332e238a6c3c24ae51636
train,10915,ebaa84a367180a4ca238994fd7f9f4b168792fb25fae2e8105203c20236afe91
train,10916,1e34759c49ac93b22c824c952a336c6abf7be0b1cc0ef40c4a266579e0f02773
train,10917,f274babc08369e05b51932b72f98842537865f8c326da458f3f815f0c1de8b77
train,10918,2b15d7396067fa2527a904cda3d3c7e072b04f7ab43c5a151a67f48bb70d2643
train,10919,892c496c8bb1ad2e60a70dad113e545db456668d2a02c10dadd4f926b7868923
train,10920,10ef6e3305a5ed0af6d73f6613cd7d5859ad3df5f4bb04c84b85dd68f2c36fac
train,10921,da2a10df7a0978ca0fa9ff549949f114488738f842ee98c915adef161262c150
train,10922,f16f798d1f87d357dff3952c547499011cc62fab3fbf4f58e9809ab9c5598a3d
train,10923,537e06b31df004c4e503a3767805dedd00b3785f27e3ed327ad9e88d3db09e6b
train,10924,e659f9907e5c930f0314a64d080399f7549789754ea648e24eee4a90c2b3061b
train,10925,061f971d1b70d4fa4836a75cd99b4c0ab6f67effe37751cea9ebba2f4cbfc37b
train,10926,272a724b4cddf0a03dda0a8cc918ac5fcf528fac8dbf29b7b26651ecd51ad58d
train,10927,19a4c08aba268019799abb70613ae1bcd06e9f9fb1a2cac90d8388b2b5c47593
train,10928,09de4e80d6ede68bafa068e2c1ef6ad33d3bbeff4adf8094d72b794538e32250
train,10929,2327114a1f37c85d51921a4d04c5e6afcf82e545f476595e93aae38d629f9659
train,10930,f9c4e6424a1a0f7f095a4dd84705c3b90107fa251c7adf7983284eb652843cc5
train,10931,c29eab40ba5b98781f5ae6d63c1208a9885724ab87bcf8d3e30492f796cdb657
train,10932,b6f8f7cd20ec4aa8dd93cf69d30c853d4e8770834306b4fe18675e8ab5f498c2
train,10933,5069f137ed9eb2209009d4e29f196432c2cd92981120ca34249abdc7a296c1b4
train,10934,1b551623e98598166254454ed18165eb0f25ca921242d0ddb0520bfdd94bd050
train,10935,ef39c99ef7374376673523e5302809df354e8ad133d65a36e1fa3b0cdad2d6a4
train,10936,8ff0aabccdf734ced42447b9b0d7111b0102761a196a5b17b8e57b4b35a8e984
train,10937,ea9c670acb1c52a1abdae248c49f50a3a8184da5c5d1b51d221ceac4054fac9b
train,10938,6c7c6dbce6d13bc1c86038091cda7e7087e2628a4b99870f81842782d4fc0886
train,10939,a747902f158d1aa02ba8640dd19c25100ecd24e05d422b108eb43ad2108e2cb4
train,10940,2dbfa0d0fbf95261fb3caad71f82d1015dd2e6fa0616c3c2ee0c84a4cfb718a4
train,10941,e218e7c31a7e5bac3a94da4ec09a8f72dcf9fc298dec7f4f099c18707e0cb055
train,10942,92f0ac6f4bbe5bce440e94827901384ba8d61173c4549cf54824dfa663bdab3b
train,10943,f060aff2635aa62ce4c894bdf71b16701b33443de5fae2e76009530024fc2231
train,10944,4a17f6eadbd461694be338f349c7d6290ce47ee5879ade13c70a82fda50a1f11
train,10945,0f98bb2f93d2e50a5a49d67c687c6cf0c904b246daf975869789c94a1ee57d8e
train,10946,44b9f88784e4fcccf40dc50f110aa2e9adf26d52282ea742ed56d4dd18f42ef7
train,10947,c9e4ea817fe804ba181132f39483dae4800f4d8ea6008e2b0f598462a49254b1
train,10948,f29e277becd78378424fb92f90842af5b27d50b6175e5de6dc00f671eeaf94fb
train,10949,b28d475c8d06a111d2618f7d2ca7dbb215e1f2ca71a2922523662c67bc27b459
train,10950,eb21d7823f35d8e8f7b4ccebdb342bb87f25bb06784361a5550c90757a384e30
train,10951,6d6594585531a3c7f6f26e7bbc1f8e3a29606f0a31cd90ad86fc4f87def21859
train,10952,8c93d78f8d30b739ff984a6426afaf762db5f13ebbab54989e0c5de195d36a5b
train,10953,0447fb09548c7da6f541ca3e80cd3e115a05c6e28dd521a80d769de0ccc9918c
train,10954,5467f5870cd9a8ead5d3f75d8d67e25bd4fdef929c00cd763e64bbbe14e7b6fd
train,10955,e14953ba9a2f52318e7708ad923788597f9ed0d8d83eaa89a8d18cd7fbbe2c89
train,10956,45dab062ac4bc4c989aa85ea116c41ce4d829f6cbd3c219b7ddf88a4b6045748
train,10957,ee2e7123740e60b26e7ef0a661a5f1cc597cec0b8dfc7d7baaaee5ba55a632c4
train,10958,b5811cc65a4901f0b7183e684034263df9c9aadb2c826a38b00b4b7e06e153d1
train,10959,f5076b7009d3f25af5b2b5a0b570c3e45ef5d23565f662a519fb396360a563ed
train,10960,c6f4413a5622de976b7932b5839ff4b540696e29e574322d3ed0b5c641ba7e27
train,10961,a52bfc6129afff5618f3cf3a7e8e8d98005ebeeb0704a53b21bb95af24a8e87e
train,10962,b42842ccd8ad2bae648d805f1a8ef1cae4a2fb24a1e97f41672e9e3375ba94a8
train,10963,c6c50e6901b11d992953d45a88dbd80228b31a8f9a8d969a47689423a40601d0
train,10964,b8a76dcf661e5f137886675bcb0f1f0da87ebf22536af8d887d9a74d6aa94dbc
train,10965,4c29b171553505a85a23fafb4fc36c47ca93c3245c39602bf9601e203a969599
train,10966,249365072373ee46daf6ace9d964a2504a7737689c9a0d051c923168948d4879
train,10967,eb9de8b02e35afef50f9f155e326a47d9f3872a54f7efc47d9caf37ad1475d51
train,10968,4ed520bb7e8c69d96803b290b39e8c2cf1b73f3ee44324449b0488dafa1990c5
train,10969,815cb662e6697b0356fb7a4151c18966a9eccc2e0492d546670361588510f558
train,10970,2f0591c61e58367b33006f688dac7096abdb26635e8032aa32644e7192dc50bb
train,10971,860c60e37d1ce581a5ff39da3b2270ff35c67f0a6a1fb373f1ca2921ef6564b2
train,10972,01aa840d4d8b7806f76d956d0a37aec78919b6b1d06fcae6c8b4eb792aeb2501
train,10973,092d9187e62854db1b53f7e20d71e8f05e85ac6f49dd989d4712d2efd15e6ade
train,10974,f3131b521ab4a4a34764677c1c89fe320088e376a3c6093394945779fe7d485f
train,10975,e2572c4042db52e74825b88f96d89e9615d6ce35626b16dcafd4ce121015dd22
train,10976,4d6f2a066194e8fb3fdb7cf63312ca7e0bd40a8b84b3998acfc37ff67951304d
train,10977,8d376e30d5d13941da1c7f05dded3209fddb84e1608877266a9aadfd12a5f38f
train,10978,a535451ec5f61ba3e32d1f15352de31ceb32e84f34f1f6be33c95cc8f187b6de
train,10979,fe72648a159f74dc0b90f9b5769f942859eaa07ffa5afad2cb88ac983d7e06a5
train,10980,eaa5bb3eb87999a8f4b9ab7274405f2bb2fb1fe31ddb5de6302b532047e707c7
train,10981,339d9d64e2a7cd2bb0423e35b798978e7bd08d0885df1bd41679918faf867522
train,10982,90d43da0f0a875a2a05d770d7cf26c30efc96ba6fe51b7135ce5980f31b66df7
train,10983,32c1f406530987a356d3107892f930a3bc1443882789d5290889b6bffe519185
train,10984,a807c641f5b6cf53214006a71caa429e0d7a6badb27edee8bb2bf268b01161ad
train,10985,e6e0610316d8dda554a0efb4debca51293b904e790f3f818033b98dd104f0a80
train,10986,d99981c35eb5944727d7509f037e7c0d5f9305d93a59253d8f9c873d80ac5370
train,10987,d24ca1a092ec470ef8ceed7dd1c2cc643025fd1262eb2a435519b51be76a025d
train,10988,221ad1437fa4850f5e475ea475070fd389a51132a7dc13fe2cbeeffe284edcb2
train,10989,f0eb88a2386b95b423195971762a20bbc2232bb67ec6b89acbceb363bb7e3e53
train,10990,e0b7091803887e969814eef50fb1abf2e0c659ac3b87aef7cfa26b7b30315069
train,10991,26b2476e410ddc3ac0a7b09405c8f8d06cfdf78e8ee1ce21ed3f7dbe55a4920c
train,10992,a54c5e7325cf024aab30b8dec09d31fc630ff6f3a8114d8d37035185f52993f2
train,10993,6e7651d7d7d7440b9b83a81583180bd3cc683e702c5becbe537bf50c2e7e83ab
train,10994,8f9f6f352c1685d669d866fcb31f65692c06b753584e566287447a17f786c862
train,10995,4e416c1a9c43a9817a3207830117051243753b1d06778309a94a364077fdef12
train,10996,255939f0013b58299e7c6d4653ce86a62f9c073271e18412a18fb280f0c6fc89
train,10997,714488c25a458cc69758fd1631e59c64a2103734134080883ef15b7169d69796
train,10998,0662ea48edcc5ba3955ae344be0cd078036e7b6b51fc17fb522542141769f691
train,10999,4b9127b680a4ff3b8eabf0d2c90d919af4041bdcc3ce4315cd1154560e28404f
train,11000,2e65befd164ea033a5a374871080d3a67c091888fc3a38b623721baf6cdd2d58
train,11001,1a27678caba433eb7d518540d8987720ce51666a491a46f25f9b59c8d81acf00
train,11002,d515ff77f0d01b7643b7c7afb00eef8dc94963aa6ea8f23efbda78ad7f0b19b3
train,11003,2fd3bd00fa4a7a100244529fcaa16f87ae8af9bfbe6a72e7725039149f8f633c
train,11004,7361376520cebaf46bf70d6bf87cac3c16e834a647c49df621aab40942f769f8
train,11005,54ada9883d59cef298bd438f9c6c70f4ff485c5c6f4d3faec32fa9c265145aeb
train,11006,4b8dcbef1e8089a8f1dfb3863e309483c51f0946a026b665e8337ea31ca2c918
train,11007,d25fb0092a8304d2d899c84865274c4d0643547efbe7bfe058785ac6402fa837
train,11008,62a29e5cd5cde24d8026db470bb8803f2305297971f1a5cefeec0fea96cd6676
train,11009,fcab1ebea74d3571d50a967a4f4af7746d48d848ce35d120626c1c3581f6f185
train,11010,f21b0f32f00ea5005294fac9c5773c3d8a89f18e0a3b55b625f2f28124e45cc1
train,11011,cfa71663b539d4ce95136035b0ec0ca80e6c9dcbe4c78b030631c6a89d18d223
train,11012,b2b319f0f9c26631dbeaaa89faffb2887e5ce253226488cd04395cf0e84c307d
train,11013,e28f0ed5b5410d528817281514ddff847ed34c948a1ad236716ea169f234cc65
train,11014,d0880375e61a180a7264f5d9f72f3fd2e93c0fd7912fe87893b3c68d89e2b2bd
train,11015,3435c6113148ed58ba6a3307e0641f62aba8e9adc205a84849a19ab6d99aa0b1
train,11016,e1762616bc42083027978ab9ac6f34d206ffa83c272c0f39c10000508d2dca08
train,11017,43530c62c8856964751d20f5d3678c02674ffaeed4a837fe3f3a8bcc3191a8d5
train,11018,4d26cd11700eac12c6e90ca8279fd82df60d8ebce9c97c0cd5350dc11a9912e7
train,11019,09381957d7be841c0ee946625cbf70fbdc85b2f08e9b328213648f79178b8eda
train,11020,3f5b106230bec330a187dbd8649c095628d6203236d80bc95bb819ff5c6bf178
train,11021,b2a9410e2ded9eeb93be6c80ffa9fe2eaccc41056d35f362324a1d466df10e1d
train,11022,880c93287e0e5fe8bb809343807585ee305d4a1d771c4afd3fa5690b5db54455
train,11023,4bf41757666a1fe7b7866dd0ec0a4d60f8ef477dc29b6efbe874eb31154d205e
train,11024,b23bbe1701fbfa61b330a217094fbf075fe98a53a5e7717124c1e5bac309db55
train,11025,d4b901ef72f3be0985945ce1ada45e84346681c3717efc62265cdbf7faba6b9b
train,11026,0dbdc5bf5d6439785d8dbb549ce9579dbc578390c13e605a6b7926091d6e32bd
train,11027,13425de6bbcc52c7318b20e284b2a6d6c4672ab37b5a91165d8928ef2c74b8b6
train,11028,a54a41c4a4a1e2bfc053d0734a8a310cfd41bf2447d4f5b9e3756f3d0b44780a
train,11029,973b446f6e318af524f07ddcab1b1cc85abdbcb992790217a732aca2b43bdb5d
train,11030,54ef12473d8378dee458ef2b50d16aec9f5e2c82ea9c2f024b351658f689ca27
train,11031,1d54c896856bd499fd0bd84f78ab9fc066719fca16da32c8f0d88f69df986961
train,11032,768f2085e5ed27c1e9384c7587d75eaeeb389c25a7a8ec7cd60ad5294ad052d3
train,11033,42256c6e9a919001920c35e8fdf63c4551fa35efedc6ff7737689eabcacaf519
train,11034,e0baafb86922da037f413ebce0edbe163f7aa5627b0603c417796cd601947705
train,11035,d5305a96ae1f8ba9c20d5aff37814faf5c2634d36eed31dafaff1d72605f9ff5
train,11036,8b4c76bad8d8f89160c32d4c2e5d9cf9829759cc6c090f5e029b89f36be0d6e4
train,11037,3ecf9b9b0d06dd70005dcbb7ef36b3d5b087d41206cf80ec76f09538f6a3413c
train,11038,53bc9d06f5707a9e28830e76d330e8c8a181c02fe0841e8d901cf065bdb750f2
train,11039,71f465ed8fcf5817964f290ee0a83744d33a6915f81c5335c04c2e200d5c35a2
train,11040,180aa739e23b763d06b4502878170f7d5f8fa9e3d527c2006480e7063327fa2d
train,11041,7ad21fa4cf4b9cc6b5df5272cfc664244daa8308b022d5f328068bc33d1a5e4a
train,11042,1ce64acb0d3d7c9ae8d2a536a13d6a5344c06cb49156061a7482b3d3240a9bd7
train,11043,95bc1a19a431b671a5f2ea989401e2baf34a800886b624e605bfdd283cfdab16
train,11044,1aa64096f22784ddd4af84c65ea4ae9aa0388a16bf87e38dd8a416a17e9c1ac4
train,11045,b5245b84b51338adf409214a216adbc7a9ec1e669c9ea2f69b38f681371a4198
train,11046,cd9f62edbb497fb31d43d85db3022b8affd20460d3c164ff49e82a18e3a35e86
train,11047,5fd95ac117641a7c9c2cfaaaeefd246b992754ad60ea60dec050d7e76097ae9a
train,11048,344f44770779275fdaa75dd53d9a744c99502c8cb790f36f576a3b75bd55ee8b
train,11049,f06ca3bd6683f7175c0a8729bfd42ba9d646a4a9fedff3459e14dacd7de13695
train,11050,d724d14e1af4fc16bdac6e6872e6bb057d20b781cc5718e983c0985875b2f4e2
train,11051,f9ccdeabea231769f530f40a4f3c4fbeaa53c3bfc525aa5539dccd8157c3d4c1
train,11052,e8c138a9c99bfcbc9324c25a09d5be8ce15c19beedd2e4aa8a5c34cb5d68f378
train,11053,f0a451732e5dfa1104b10cb3ed8905d2f59245fb2044dd78c3ad0a4dc5dd1b8c
train,11054,f204042ba06c7b9cc542782a6c5e15f6aa562d8d17c1f832ecd6d71550ab9a7a
train,11055,443da881b7fffc812a1d312e6b6d2cf790803ba03450bbfe9029ca193618e8e6
train,11056,bf01f11c0aed184000ccbda06d8a66f689272c0a2eec2e0e054ba19d3e80b0e8
train,11057,073f6c919f9c777e65441889d8f64c53c90a37b0bb5f68a3c2616874063c2c71
train,11058,7737e50712c1feb90c3cb32bf4e86a08da24a145eb2ab82b9817bc53529b5fb1
train,11059,5f709271f13876fc939e559f767d1ad9626f4a7339277c216c8d62b5ad71b234
train,11060,bf4e950efb54ee994f30c1f2d37a39f9d9c6ab11ba144d2c6f384113d9080cc7
train,11061,cd263bb53484b413ffb7f4bb19e1bc391216a6099958c2d430c4ff265444e1e2
train,11062,9762fd75ce36b56f466a52f629aec9981a2bbb5b05cfa8c4861780108b307ab8
train,11063,2ea0ef0b34541291ac0234c4b03793f42c192ffa94b0866ba788a2ac21787db0
train,11064,2c826a5102253a5b3408772a70bfb260b6b5aceb11e26de3c2b75f3ab39d4b77
train,11065,fc264dfedcf609f88f685d8afdcca05178d4014da78d5f3d40496bd63eff42e2
train,11066,9c1dfd37be6425984a06b422abbb857700cf436f5ae9c8809253209b59f3dd67
train,11067,cc62955e5ce92aebfdf5ebbed1394ea98695e8b28e6b8c1a2108c5c0151775e4
train,11068,bbe717637562d5cdd675ae49ca052ff5a5ad580e45fbe08b335cebe5cc8d00e0
train,11069,c01e41871611fc016a4b6c7d6cf781b04f4aaa79516e1fe033d54c0d21c0e61b
train,11070,bb7602186b8df170f8ef9174a9142da57d41d353f3c4f57604b4566055dda5f0
train,11071,e5c5b226e4a6d03d3dc0b79875ad90644f4e2937d1ec2957d4280c180d31af00
train,11072,2cf6d44f9648e965110ec3f22300d209380d34064bd39ef9e56decb1c8a1cbef
train,11073,eafb5f2baaa69a9536ae7fc7d7860efa275b9ff7d369c29cb18d7882ad31bc61
train,11074,ac078187db0006cbb699003e84c56c4d083f66f11e9e20e13910473fd4c36b7b
train,11075,1d14c8ac029b26a328c8651632b0abfad038bc95fb1e53462468a745cd4409e0
train,11076,bc331b7daece803ad17c9ccdc776d58e72331a590c3c2061d879aa8ea9edd3e0
train,11077,194f63bc2645b552d9a1dfdc5e15426d8bbcde75352d0e9f13ee5a31ccd6eba4
train,11078,4aac7db993e9538f8857f8b6ede46d39993dedb47eaadec8c70385f15368824c
train,11079,71d3ec79820f939e1a90d5a08d3e4b90bc77102bd4f192822d20996012b03171
train,11080,ebfb60baef07a567a7b6f60a655c85d0a3d13cca1c84f58b615d6f326c4165bb
train,11081,8d23ad8d8bfb9210303d809f93bd7363bb1a1b85c073711505d5f65608f5c440
train,11082,7817f62219c3cd969d1f0ffdcea6e44584d6b89764a68a76beea5412274f05cc
train,11083,677177dee8bf9b986d3daa1145e698aa565161d8244cbe73805c8b12aa9281e1
train,11084,518615e9c4e34ce95c8427fb5582e5c484c74fd0cbe1fa6126ba6a529914a159
train,11085,b65335f64a9b1449be8809cb21abb7c219467480ba004675aa9bbdc541e63797
train,11086,466f2e29e9e202933d5a626c5e071d01c5a836d3dced1eb24eb4c1bb6e380abc
train,11087,eedb578d24e5b714bc7edef5afd0969fc8c2b55cce72c3dade356b472db8aec7
train,11088,6dae09e4ff43817293269d5e64af4a794cfe394550d721ced69f39e05188a47f
train,11089,684540aae58e3449fb527e94514b3e54a1195eeffe87518aee8ef7eb0c99ca94
train,11090,b2bebae29681136d57b88066b376ab58a0317779e824cf6ef766c83e2d925795
train,11091,4bfad3d3a32646110585a8edc730b67ecff4a02b7a90160a5bfc69b7d1962cf6
train,11092,70fd8974da956227dfbd53469cde6a78627e74a55ac0f66a16ebd13af57c58b8
train,11093,1485fc12fb54695aec38a540fba919e5e63acc782a38156f0e7e21223867109d
train,11094,775a9ff593e44fe3669ab39195bba0960b3c1690067b24ff9afc562b7a9999bb
train,11095,0639294781e949ddb3d7bd401956507f54ea6f1b1b827d3d8481aa83430945a1
train,11096,0940b08a3dc4c40ece992875bda83d1cfdeb7ff56d6161a2d6efd220bc13b016
train,11097,9c250d9c0aac77470eedd0ec979f3b2dc1c7ac9518811ee50db6a9d17d5d6a45
train,11098,f8f12b36056e3fd7e45c5770ff6449c4678d3f20f0931663c24ff1e9f2350952
train,11099,36b0db0ab88730d90e6d6c184cdb682e131d2d6c53874fde78f26a630d9b21d4
train,11100,58c3c120292dfa811483c13165c99e36a11197b287af62cfe2983d806dfdd718
train,11101,7108730d1bc497ece1b9875d06be1a1a3aadd9798765281b7e106e59ecb03a4b
train,11102,4348e61b85a21fd01418102f89d1648dd5f9584addc3429f11423b278011253e
train,11103,280e5f9a264cb5adb5545ed03ef6418042b18a04b8d6505677e5a2ab9e1e535b
train,11104,d05252fc2935fdb2a625394e182302dd3ed8f907b7c88278742feecbecfc8e64
train,11105,f1a35ce7b17c732a64701a01091b036273876a500eb742d47a378cf6e5ef463a
train,11106,b2a30002f40e74f2d8d7f3152b00b03334bc7aec115ab98c5b349f767701815d
train,11107,57779a3ff05fd550817d6151dae6d7d4c16b878ece5a521e87d61f87dfc71ae1
train,11108,e52b10cbbf6907549b27a856b9bf9eebe9d3028d8c339bd6e64ca69a1a2180c7
train,11109,b64a27d4ac861b7a40d710db97fb2334607b948f3d0b9fbd44cf1a1dbf1a6a13
train,11110,2d121e091a6a49ce01920e94228486c52e73aa38bc842b7dbcb5d31fa702b2e7
train,11111,f0b183998fbac1c4f33164c2b55186fcc02624e1de258012f97c8139a2a6a275
train,11112,b573ccc3cfb591aa7014d8aba8d05c194761fc091a41c4d91e0fead2610f61e7
train,11113,9fdf8237947db072873ef6707a88f224d8fa7df77687d50b9dd8e80f03c4fd7b
train,11114,87db76c5de6d2a8e3df728939c54dcc9b4cb58813377123d1e48748c4a408705
train,11115,a6801f169b8d0ba8cf66d84582526bf4bdbb95783514478fb9678c2c0a97e0ad
train,11116,08351c15dbd63a7b44c8679d33653b081c5070b2c490f540134abd483c06384b
train,11117,0eab95619651281ed7731073329db0e105438cf17bea14e12582bfae1ea34987
train,11118,65ac7aa6e085e98f156c7c058d0f9b8fbee38ff9bb448f596366bbaa4ba006a4
train,11119,1a55085bb5a65d403bec7e766c9d525fc52d33aa80f5987ad5293a5c77f2ad6d
train,11120,3510977bb1c8488ac3fafc240e03b769576ae21024a2d4937a22596391224f63
train,11121,1cc62066da0646acedb32f16525f911ef08a0a0a71769ee1f401b386e1c37ff3
train,11122,5bce92531bdf518df2396e8fbe02ff5801758157f0058163af77f10365adf76e
train,11123,ef20303afe36dabc0380bcf175e4cba944e29f082afce02a128eeeb0cc95c620
train,11124,afdc119ed5c33b1f8517b2dced79233db680f10af6a1eaceb89efd773233777f
train,11125,703fadb9fef8b567d2d8ccf8df1cdaea88ce000f8ec57d7e27782c84d0cbc96e
train,11126,9cee0f0259addc0912f79df6f1a88cda002af1afa1918a6383c9e429a87a0a8e
train,11127,07ec1db2c45bab3eee35886b92a4bb8b5d60c79745d6173aa27f251063f782d8
train,11128,37ccd9c9bf3870589879f75c32eaa6dd75fec984d285a9e5fb61567ad112c849
train,11129,c24bea670cc4c3e9d93a887847ebad5c0bff918e5d45b0edc107dac34a0d365e
train,11130,c486f591c36c224c814ff5a8702da51e623b5885c15d838b646d16fbb9c753c0
train,11131,27b96ec6d7f56d3a10f52cb3d60bb21af405ba0af54db0a51abc054b753d1d48
train,11132,a4bcd8ae5deee8c310d3ba6bdb173e0ec4d7322e071d8e6379174310a0c8d790
train,11133,2537ce5d422a33426b06dc8fa41b36afc19ccda07c89053568939d7e57412ac9
train,11134,9481a13aa02fe470ef4e52816451375720102b4d113c1fe5218a6232befa3f62
train,11135,510218d1d92d67c8884beda9d3368ad2634f6bb1c9a8da3c37aa3c88e0289270
train,11136,397ba05b744dde98b5fe4433a9402601bea1a4b876ef6d2f037c2bdf5a383abc
train,11137,a21878b83810802c0416b3e5c1dd482f34f567d9b1e78bf28640c7792dba8083
train,11138,e9777ee68202f77999c9cfaaf27fdbe22faf56f97c8229888be3a8cd6c1a22d5
train,11139,e553ea50bfec56f3283efdddcc9750025d042843223b3b631d8434170ca1909c
train,11140,7cae1e237888d441325dade799a1ed01ddb3785bc3c861dea05495426a554b1c
train,11141,6368b11e1cee6ce8620cf6d7453436fe81b1a2b0213ae360f6a7e9bf1c269eaa
train,11142,05b776d15b44b99f103b41a386c3072cfa4dafc38aef4e27f5daa5140c5c359f
train,11143,c5f00585b83c53a02b0e00b5310ffcd6d79d7ccb3079b2fda0b822b382e941ce
train,11144,636d1ad8321dff806d10b492dddc5f38b42c928c8700e6c123cc09c49e90fb6d
train,11145,a62f239bdeeeb0044f1459ca5d2e54347f4d0688d8c05904fee32d663c802f4a
train,11146,190d2749fdae5fac1c200e6b1ca8388dbe2efb2c13401e4693b6cc8fc9d66389
train,11147,3d839d74427a9184fabfcca022117cf61f223228bce22d49d27cb8aad8aaaf45
train,11148,92d84d00bc0d459edd7236f18ed1f67fa0078a61a74cc3975c13645859347045
train,11149,16e0018bd7f0296955c29c7562f2272dee821f0a53ec10710c1a94939e32fb33
train,11150,63fbc2cd7bc7aacef103a8c496efe30338c09902ec7fc5d9e80452c3251ce55e
train,11151,6b5b7b5e9d56bec7aaa4ec23a36879441cdb8791ead62733a57f2447b191b9d7
train,11152,01dc396b64f95b640e0e71d5743463e05ad74e1f67da21d46d176baf1a9a808b
train,11153,ff9de7ebd052dd751f0581ccfbeab11f05e1755c935a1439ba9501b492b90a7d
train,11154,a99701149bc76a0cff44580f3ce27928d6edec9185dfd10a3594e0c08be1909f
train,11155,d35db9dd574f8ef6d84c27400cbaf33ad878cd4a6e234419758506cdbd7a5572
train,11156,8f99b55714d9bd742da7283eb3d6a9e5d5ada6e10667b2c223c8cf88cdc570bc
train,11157,2f20a4592d2321d00091eacc3524a12cc3d5355890a753d8d15fbc9ddf5c557a
train,11158,050e52c6e37cd1e485f918dbca83401277d1a6d34bcf8724403f003a2f5cf957
train,11159,2fd03bd77384cfd025067c632b5a7f8d73782e2a9f9488d660331fba3958cd25
train,11160,cb25946e519d39ac8d5eb86755c6678c50c16426de2832ec107a9ffff289ce9f
train,11161,c2f16f14c6a44af3a91cb5cbd5868971bdffefbe99ffa00d8b178931d30c42f3
train,11162,e3f21060b8e7289a950f61459d60984d292a5923bab6d6cad5c9fc2407aa0928
train,11163,8b646df891144223cb6df6ff1180020d874f0eb1d62cc6bdefceef40733345e2
train,11164,ea9e33b4ceeed6194c9fd0680f9ec04ee159fe5b2f43e152d60f809aa4a64a62
train,11165,f515cea69a31fb65c2c3970a5d9c6995fb505a446fa7e539810578706deb2522
train,11166,e20f5fabf9255d94bb6c103422c4bdccd647b3b75792975fe6dd399a9ab48862
train,11167,bfd04e65853eb36d91f25bb929380040b03efa25657c31abc9e23bc3381261bb
train,11168,d668c2981ae5dbb397611b71d92708f5f4376e484c21b3146bc60320396dee93
train,11169,2a94c7efc81f829b3dea72a134b1a2b6464559647be3178b069e7388894cc1ba
train,11170,254d77079a659ac8c125d1ad5455a90775894d0893ccc888f9f5aa3870d70408
train,11171,376183d0236807d96a069b21d87112d8e5b3391ea0351565ed2a96a458221451
train,11172,c9c143945fb986c019fa407193764904e101e61e8cabaa1cfc940cb93492ca11
train,11173,88a5273a6459e7b81bef93f19c5d9c81ff8d446d61ed2fdb4f9f6ac0afca32bf
train,11174,3a8b86e6e53a969ba8c5bf571570e4f3fe9762ac9e69f2473bc32b3056e70e39
train,11175,7cb756ef6341b4c01f6cd6d3b29cd2fab28443e6c8965cc142ec24936d274233
train,11176,1a11e288144d3973510b505b16eb617118c8eca12f93d872496f52dbc3522978
train,11177,d570870d87b710e23c5744529190d90a5d98c4c00d7942be483d82ee3d7dd351
train,11178,41e0f9955b40d7d7ca632c91e4f1fb197aa5f570fe7357a87ecd7c9fa5385b9d
train,11179,c697acff6cb0cca7c8e3ade760e0c6866cac0e177bfc0ed6e2c612eff1ad1ee9
train,11180,be14e8ce79bbc004f45fb76942b008cc18e95baed40deb91a5a51d005d7b8f9b
train,11181,0b7e6d0c5577364c952cdc4e7d376673e6c4dd53a4ca1324d87c9d45a5582e7b
train,11182,b3d13bc672fb5420800c1ff6afe8e09510c2d99d10a29630704428011354b07a
train,11183,c141807cdc737ca12ef13f33b4cf50f5d17737480bfc0d0110d45b4542c6a725
